state,district,applications,installations,inspection_approved,subsidy_released,subsidy_redeemed,conversion_rate_pct
ANDAMAN and NICOBAR ISLANDS,Nicobars,13.0,2.0,2.0,2.0,2.0,15.384615384615385
ANDAMAN and NICOBAR ISLANDS,NORTH and MIDDLE ANDAMAN,98.0,22.0,22.0,22.0,22.0,22.448979591836736
ANDAMAN and NICOBAR ISLANDS,South Andamans,581.0,185.0,153.0,151.0,151.0,31.841652323580032
ANDHRA PRADESH,Alluri Sitharama Raju,3425.0,35.0,29.0,22.0,27.0,1.0218978102189782
ANDHRA PRADESH,Anakapalli,16149.0,4529.0,4387.0,3845.0,4163.0,28.04508019072388
ANDHRA PRADESH,Anantapur,0.0,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,Ananthapuramu,44253.0,2416.0,2320.0,2091.0,2205.0,5.459516868912842
ANDHRA PRADESH,Annamayya,44442.0,1537.0,1427.0,1288.0,1383.0,3.4584402142117816
ANDHRA PRADESH,Bapatla,63405.0,4445.0,4285.0,4014.0,4191.0,7.010488131850801
ANDHRA PRADESH,Chittoor,75079.0,1323.0,1234.0,1084.0,1166.0,1.7621438751182088
ANDHRA PRADESH,East Godavari,21096.0,5501.0,5403.0,4835.0,5194.0,26.076033371255214
ANDHRA PRADESH,Eluru,41085.0,6237.0,6143.0,5588.0,5957.0,15.180722891566264
ANDHRA PRADESH,Guntur,106049.0,6856.0,6707.0,6228.0,6500.0,6.464936020141633
ANDHRA PRADESH,Kakinada,18350.0,5808.0,5692.0,5161.0,5461.0,31.65122615803815
ANDHRA PRADESH,Konaseema,9249.0,2948.0,2902.0,2525.0,2723.0,31.87371607741377
ANDHRA PRADESH,Krishna,82717.0,5987.0,5793.0,5449.0,5685.0,7.2379317431725045
ANDHRA PRADESH,Kurnool,89456.0,2117.0,2012.0,1818.0,1947.0,2.366526560543731
ANDHRA PRADESH,Nandyal,106014.0,2775.0,2695.0,2387.0,2570.0,2.6175788103458033
ANDHRA PRADESH,NTR,88781.0,4806.0,4660.0,4198.0,4433.0,5.413320417656931
ANDHRA PRADESH,Palnadu,137592.0,2951.0,2831.0,2529.0,2683.0,2.1447467876039306
ANDHRA PRADESH,Parvathipuram Manyam,9607.0,1462.0,1415.0,1177.0,1298.0,15.218070157177058
ANDHRA PRADESH,Prakasam,55034.0,4519.0,4397.0,4059.0,4253.0,8.211287567685432
ANDHRA PRADESH,Srikakulam,12973.0,4946.0,4850.0,4304.0,4599.0,38.12533723888075
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,65855.0,4121.0,3898.0,3551.0,3723.0,6.257687343405968
ANDHRA PRADESH,Sri Sathya Sai,55406.0,868.0,797.0,708.0,756.0,1.5666173338627587
ANDHRA PRADESH,Tirupati,60893.0,3724.0,3392.0,2958.0,3207.0,6.115645476491551
ANDHRA PRADESH,Visakhapatnam,16221.0,5332.0,5286.0,4780.0,5050.0,32.87096973059614
ANDHRA PRADESH,Vizianagaram,17411.0,5070.0,4927.0,4375.0,4722.0,29.119522141175118
ANDHRA PRADESH,West Godavari,21895.0,4964.0,4923.0,4444.0,4740.0,22.671842886503768
ANDHRA PRADESH,Y.S.R.,62035.0,2094.0,1960.0,1758.0,1884.0,3.375513822841944
ARUNACHAL PRADESH,Anjaw,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Bichom,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Changlang,4.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Dibang Valley ,2.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,EAST KAMENG,3.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,East Siang,5.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,KAMLE,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Keyi Panyor,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Kra Daadi,1.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Kurung Kumey,1.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,LEPARADA,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Lohit,2.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,LONGDING,1.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Lower Dibang Valley ,3.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,LOWER SIANG,5.0,1.0,1.0,1.0,1.0,20.0
ARUNACHAL PRADESH,Lower Subansiri,10.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,NAMSAI,7.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,PAKKE KESSANG,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Papum Pare,22.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,SHI YOMI,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,SIANG,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Tawang,2.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Tirap,13.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Upper Siang,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,Upper Subansiri,5.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,WEST KAMENG ,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,West Siang,3.0,0.0,0.0,0.0,0.0,0.0
ASSAM,BAJALI,2105.0,449.0,399.0,389.0,395.0,21.33016627078385
ASSAM,Baksa,23507.0,4681.0,4198.0,3367.0,3832.0,19.91321733951589
ASSAM,Barpeta,40184.0,8049.0,7477.0,6514.0,6931.0,20.030360342424846
