#,state,district,application_status,vendor_selected,vendor_selection_pending_gt_180_days,feasibility_approved,feasibility_rejected,feasibility_pending,residential_installation,rwa_installation,no_of_houses,upto_10_kw,above_10_kw,installation,installation_against_loan,inspection_approved,inspection_rejected,inspection_pending,total_redeem,total_redeem_amt,total_released,total_released_amt,applications_submitted_for_loan,applications_where_loan_sanction_is_pending,applications_in_which_loan_is_sanctioned,applications_where_loan_is_disbursed,applications_where_loan_is_rejected,active_vendor
511.0,ODISHA,Puri,5814.0,4029.0,1581.0,5799.0,1.0,0.0,847.0,0.0,0.0,847.0,0.0,847.0,526.0,781.0,0.0,22.0,755.0,55365030.0,676.0,51362460.0,2670.0,373.0,1172.0,856.0,1125.0,375.0
512.0,ODISHA,Rayagada,2357.0,1957.0,337.0,2353.0,0.0,3.0,414.0,0.0,0.0,414.0,0.0,414.0,298.0,387.0,0.0,0.0,363.0,27954090.0,343.0,26409930.0,1320.0,96.0,606.0,522.0,618.0,30.0
513.0,ODISHA,Sambalpur,5247.0,4420.0,696.0,5235.0,0.0,7.0,1662.0,0.0,0.0,1662.0,0.0,1662.0,1036.0,1384.0,0.0,250.0,1245.0,95476830.0,1196.0,91654830.0,3023.0,355.0,1630.0,1290.0,1038.0,84.0
514.0,ODISHA,Sonepur,3203.0,2221.0,915.0,3198.0,0.0,0.0,736.0,0.0,0.0,736.0,0.0,736.0,519.0,649.0,0.0,70.0,604.0,46468260.0,565.0,43693260.0,1498.0,207.0,789.0,638.0,502.0,52.0
515.0,ODISHA,Sundargarh,6495.0,5259.0,1072.0,6490.0,0.0,3.0,2231.0,2.0,135.0,2230.0,3.0,2233.0,1151.0,1945.0,1.0,259.0,1869.0,140235780.0,1697.0,130745100.0,3154.0,421.0,1706.0,1407.0,1027.0,164.0
516.0,PUDUCHERRY,Karaikal,288.0,274.0,9.0,287.0,0.0,0.0,203.0,0.0,0.0,203.0,0.0,203.0,67.0,192.0,1.0,10.0,190.0,14652600.0,187.0,14418600.0,119.0,8.0,81.0,64.0,30.0,26.0
517.0,PUDUCHERRY,Mahe,77.0,69.0,4.0,76.0,1.0,0.0,51.0,0.0,0.0,50.0,1.0,51.0,14.0,50.0,0.0,1.0,48.0,3744000.0,47.0,3666000.0,28.0,3.0,18.0,18.0,7.0,15.0
518.0,PUDUCHERRY,Puducherry,2872.0,2781.0,48.0,2866.0,0.0,1.0,2104.0,0.0,0.0,2101.0,3.0,2104.0,776.0,2016.0,2.0,77.0,1997.0,153644190.0,1939.0,149178840.0,1253.0,67.0,915.0,813.0,271.0,83.0
519.0,PUDUCHERRY,Yanam,183.0,176.0,3.0,183.0,0.0,0.0,113.0,0.0,0.0,113.0,0.0,113.0,73.0,106.0,0.0,2.0,92.0,7161600.0,85.0,6615600.0,128.0,15.0,87.0,78.0,26.0,15.0
520.0,PUNJAB,Amritsar,1271.0,1037.0,130.0,1261.0,3.0,2.0,768.0,1.0,1.0,753.0,16.0,769.0,247.0,729.0,1.0,32.0,721.0,56106090.0,717.0,55818090.0,417.0,26.0,302.0,253.0,89.0,51.0
521.0,PUNJAB,Barnala,794.0,754.0,17.0,794.0,0.0,0.0,650.0,0.0,0.0,649.0,1.0,650.0,141.0,641.0,0.0,3.0,638.0,49745550.0,632.0,49277550.0,210.0,12.0,161.0,142.0,37.0,41.0
522.0,PUNJAB,Bathinda,1777.0,1591.0,91.0,1773.0,2.0,2.0,1157.0,0.0,0.0,1148.0,9.0,1157.0,466.0,1111.0,1.0,42.0,1091.0,84875820.0,1057.0,82240020.0,766.0,54.0,561.0,508.0,151.0,89.0
523.0,PUNJAB,Faridkot,611.0,551.0,40.0,607.0,0.0,3.0,419.0,0.0,0.0,407.0,12.0,419.0,116.0,399.0,1.0,16.0,396.0,30808650.0,386.0,30028650.0,204.0,8.0,148.0,134.0,48.0,35.0
524.0,PUNJAB,Fatehgarh Sahib,315.0,220.0,54.0,315.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,145.0,34.0,132.0,1.0,7.0,130.0,10099410.0,128.0,9943410.0,81.0,1.0,61.0,39.0,19.0,47.0
525.0,PUNJAB,Fazilka,1063.0,893.0,93.0,1058.0,0.0,5.0,421.0,0.0,0.0,412.0,9.0,421.0,217.0,378.0,2.0,34.0,366.0,28277490.0,350.0,27117840.0,554.0,31.0,328.0,258.0,195.0,43.0
526.0,PUNJAB,FEROZEPUR,446.0,325.0,81.0,433.0,1.0,7.0,201.0,0.0,0.0,199.0,2.0,201.0,88.0,190.0,0.0,11.0,185.0,14420100.0,184.0,14342100.0,181.0,2.0,139.0,105.0,40.0,31.0
527.0,PUNJAB,Gurdaspur,743.0,613.0,89.0,740.0,2.0,0.0,417.0,0.0,0.0,410.0,7.0,417.0,161.0,410.0,2.0,3.0,406.0,31607250.0,397.0,30912000.0,301.0,15.0,204.0,177.0,82.0,32.0
528.0,PUNJAB,Hoshiarpur,1097.0,931.0,90.0,1093.0,2.0,0.0,472.0,1.0,111.0,470.0,3.0,473.0,212.0,443.0,1.0,15.0,435.0,33904920.0,403.0,31363440.0,413.0,16.0,308.0,226.0,89.0,49.0
529.0,PUNJAB,Jalandhar,1156.0,870.0,158.0,1144.0,6.0,6.0,522.0,0.0,0.0,510.0,12.0,522.0,136.0,487.0,0.0,32.0,477.0,37052940.0,465.0,36194940.0,335.0,11.0,242.0,153.0,82.0,70.0
530.0,PUNJAB,Kapurthala,268.0,138.0,70.0,266.0,0.0,0.0,88.0,0.0,0.0,86.0,2.0,88.0,21.0,77.0,0.0,4.0,75.0,5837850.0,72.0,5603850.0,86.0,5.0,58.0,23.0,23.0,37.0
531.0,PUNJAB,Ludhiana,1636.0,1169.0,268.0,1606.0,9.0,9.0,780.0,0.0,0.0,763.0,17.0,780.0,187.0,725.0,3.0,48.0,704.0,54831900.0,687.0,53505900.0,428.0,47.0,283.0,216.0,98.0,110.0
532.0,PUNJAB,MALERKOTLA,236.0,194.0,24.0,234.0,0.0,0.0,156.0,0.0,0.0,155.0,1.0,156.0,26.0,149.0,0.0,4.0,148.0,11517360.0,146.0,11361360.0,55.0,6.0,37.0,34.0,12.0,35.0
533.0,PUNJAB,Mansa,938.0,829.0,54.0,936.0,0.0,0.0,602.0,1.0,1.0,599.0,4.0,603.0,174.0,587.0,1.0,13.0,581.0,45219120.0,570.0,44390970.0,323.0,19.0,222.0,195.0,82.0,44.0
534.0,PUNJAB,Moga,596.0,506.0,37.0,588.0,3.0,5.0,364.0,0.0,0.0,348.0,16.0,364.0,125.0,345.0,1.0,17.0,342.0,26630550.0,336.0,26164350.0,240.0,16.0,171.0,145.0,53.0,49.0
535.0,PUNJAB,Pathankot,393.0,304.0,48.0,389.0,1.0,0.0,192.0,0.0,0.0,175.0,17.0,192.0,60.0,183.0,0.0,9.0,180.0,14026140.0,179.0,13948140.0,117.0,7.0,86.0,70.0,24.0,19.0
536.0,PUNJAB,Patiala,1983.0,1698.0,174.0,1977.0,1.0,3.0,1353.0,0.0,0.0,1340.0,13.0,1353.0,280.0,1290.0,1.0,34.0,1284.0,99962370.0,1274.0,99184620.0,577.0,18.0,405.0,324.0,154.0,96.0
537.0,PUNJAB,Rupnagar,301.0,212.0,53.0,299.0,2.0,0.0,144.0,0.0,0.0,144.0,0.0,144.0,32.0,135.0,0.0,8.0,135.0,10499400.0,129.0,10035900.0,72.0,6.0,44.0,31.0,22.0,38.0
538.0,PUNJAB,Sangrur,1001.0,899.0,52.0,996.0,1.0,2.0,725.0,0.0,0.0,720.0,5.0,725.0,151.0,697.0,2.0,21.0,694.0,53962020.0,686.0,53406480.0,262.0,16.0,191.0,178.0,55.0,62.0
539.0,PUNJAB,S.A.S Nagar,1997.0,1525.0,251.0,1973.0,4.0,12.0,1090.0,2.0,2.0,1072.0,20.0,1092.0,201.0,1027.0,1.0,60.0,1003.0,78045540.0,987.0,76797540.0,462.0,24.0,324.0,228.0,114.0,123.0
540.0,PUNJAB,Shahid Bhagat Singh Nagar,212.0,142.0,37.0,210.0,0.0,0.0,98.0,0.0,0.0,98.0,0.0,98.0,17.0,91.0,1.0,6.0,91.0,7076400.0,91.0,7076400.0,57.0,3.0,42.0,20.0,12.0,23.0
541.0,PUNJAB,SRI MUKTSAR SAHIB,791.0,657.0,69.0,788.0,1.0,0.0,401.0,0.0,0.0,395.0,6.0,401.0,113.0,383.0,2.0,15.0,373.0,29024160.0,352.0,27390660.0,306.0,28.0,179.0,151.0,99.0,64.0
542.0,PUNJAB,Tarn Taran,208.0,160.0,24.0,207.0,1.0,0.0,108.0,0.0,0.0,104.0,4.0,108.0,43.0,108.0,0.0,0.0,108.0,8372550.0,108.0,8372550.0,71.0,4.0,51.0,45.0,16.0,15.0
543.0,RAJASTHAN,Ajmer,12277.0,9240.0,2532.0,12189.0,10.0,65.0,5585.0,0.0,0.0,5575.0,10.0,5585.0,2509.0,5425.0,2.0,128.0,5331.0,415093260.0,5097.0,396874830.0,5210.0,532.0,3338.0,2919.0,1340.0,414.0
544.0,RAJASTHAN,Alwar,11112.0,5522.0,4655.0,11080.0,5.0,12.0,3384.0,0.0,0.0,3330.0,54.0,3384.0,1605.0,3270.0,3.0,79.0,3215.0,249953700.0,3081.0,239599230.0,2961.0,190.0,1897.0,1693.0,874.0,158.0
545.0,RAJASTHAN,Anoopgarh,689.0,597.0,53.0,688.0,0.0,0.0,343.0,0.0,0.0,341.0,2.0,343.0,194.0,341.0,0.0,0.0,338.0,26235660.0,333.0,25851060.0,398.0,3.0,271.0,251.0,124.0,31.0
546.0,RAJASTHAN,Balotra,1913.0,1307.0,339.0,1906.0,1.0,1.0,500.0,0.0,0.0,498.0,2.0,500.0,289.0,473.0,1.0,17.0,464.0,36133500.0,430.0,33526500.0,892.0,130.0,470.0,406.0,292.0,54.0
547.0,RAJASTHAN,Banswara,3713.0,2087.0,1327.0,3685.0,7.0,17.0,922.0,0.0,0.0,919.0,3.0,922.0,528.0,869.0,4.0,28.0,840.0,65409300.0,772.0,60105300.0,1422.0,166.0,866.0,766.0,390.0,50.0
548.0,RAJASTHAN,Baran,1547.0,1132.0,257.0,1540.0,2.0,2.0,742.0,0.0,0.0,736.0,6.0,742.0,327.0,692.0,1.0,19.0,688.0,53578500.0,643.0,50068500.0,602.0,78.0,407.0,351.0,117.0,43.0
549.0,RAJASTHAN,Barmer,3697.0,1931.0,1261.0,3654.0,17.0,10.0,1027.0,0.0,0.0,1010.0,17.0,1027.0,512.0,959.0,3.0,54.0,941.0,73274880.0,872.0,67896480.0,1079.0,81.0,714.0,621.0,284.0,63.0
550.0,RAJASTHAN,Beawar,4759.0,2122.0,2453.0,4727.0,0.0,29.0,1212.0,1.0,215.0,1212.0,1.0,1213.0,428.0,1167.0,0.0,26.0,1137.0,88400550.0,1086.0,84422550.0,1075.0,145.0,638.0,553.0,292.0,138.0
551.0,RAJASTHAN,Bharatpur,3731.0,2102.0,1097.0,3725.0,1.0,3.0,1099.0,0.0,0.0,1095.0,4.0,1099.0,571.0,1048.0,1.0,35.0,1022.0,79459050.0,953.0,74084700.0,1311.0,129.0,809.0,708.0,373.0,88.0
552.0,RAJASTHAN,Bhilwara,8352.0,7729.0,248.0,8338.0,0.0,8.0,4590.0,1.0,254.0,4578.0,13.0,4591.0,2005.0,4433.0,2.0,94.0,4353.0,339339960.0,4205.0,328083090.0,4286.0,357.0,2838.0,2504.0,1091.0,224.0
553.0,RAJASTHAN,Bikaner,10432.0,9292.0,655.0,10394.0,12.0,6.0,5573.0,0.0,0.0,5531.0,42.0,5573.0,2746.0,5401.0,3.0,107.0,5281.0,410452830.0,5050.0,392561430.0,5771.0,470.0,3955.0,3519.0,1346.0,348.0
554.0,RAJASTHAN,Bundi,1982.0,1265.0,535.0,1974.0,0.0,1.0,767.0,1.0,112.0,764.0,4.0,768.0,359.0,754.0,0.0,9.0,732.0,56906010.0,676.0,52539810.0,646.0,60.0,462.0,383.0,124.0,62.0
555.0,RAJASTHAN,CHITTORGARH,6750.0,6349.0,170.0,6738.0,1.0,7.0,4458.0,0.0,0.0,4453.0,5.0,4458.0,2339.0,4342.0,3.0,66.0,4245.0,330737820.0,4092.0,318940020.0,3847.0,268.0,2775.0,2521.0,804.0,103.0
556.0,RAJASTHAN,Churu,8048.0,6538.0,715.0,8004.0,12.0,0.0,3607.0,1.0,1.0,3588.0,20.0,3608.0,1824.0,3445.0,5.0,83.0,3338.0,257784270.0,3146.0,243307020.0,3898.0,441.0,2618.0,2329.0,839.0,320.0
557.0,RAJASTHAN,Dausa,3139.0,2626.0,260.0,3123.0,2.0,4.0,1287.0,1.0,11.0,1284.0,4.0,1288.0,731.0,1253.0,0.0,18.0,1207.0,93880710.0,1123.0,87330510.0,1774.0,264.0,980.0,864.0,530.0,186.0
558.0,RAJASTHAN,Deeg,528.0,362.0,88.0,523.0,1.0,4.0,161.0,0.0,0.0,161.0,0.0,161.0,107.0,148.0,0.0,8.0,144.0,11201850.0,136.0,10579650.0,235.0,19.0,146.0,123.0,70.0,25.0
559.0,RAJASTHAN,DHOLPUR,1510.0,1313.0,108.0,1501.0,1.0,3.0,727.0,0.0,0.0,727.0,0.0,727.0,438.0,689.0,0.0,37.0,677.0,51805740.0,605.0,46354710.0,906.0,73.0,593.0,529.0,240.0,19.0
560.0,RAJASTHAN,Didwana Kuchaman,4187.0,3605.0,292.0,4172.0,2.0,12.0,2010.0,1.0,1.0,2007.0,4.0,2011.0,1156.0,1939.0,5.0,40.0,1879.0,146365260.0,1777.0,138410610.0,2343.0,258.0,1552.0,1313.0,533.0,260.0
561.0,RAJASTHAN,Dudu,445.0,34.0,399.0,444.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,6.0,8.0,0.0,0.0,6.0,468000.0,6.0,468000.0,16.0,1.0,7.0,6.0,8.0,6.0
562.0,RAJASTHAN,Dungarpur,2178.0,1781.0,161.0,2168.0,1.0,4.0,1040.0,0.0,0.0,1036.0,4.0,1040.0,527.0,1009.0,1.0,21.0,997.0,77711550.0,935.0,72880950.0,1127.0,124.0,729.0,658.0,274.0,59.0
563.0,RAJASTHAN,Ganganagar,23684.0,22195.0,731.0,23643.0,12.0,6.0,12356.0,1.0,1.0,12326.0,31.0,12357.0,7776.0,11978.0,2.0,243.0,11726.0,908105484.0,11206.0,868186494.0,16219.0,1332.0,10467.0,9339.0,4420.0,354.0
564.0,RAJASTHAN,Gangapurcity,366.0,252.0,97.0,365.0,0.0,1.0,161.0,0.0,0.0,161.0,0.0,161.0,55.0,150.0,0.0,11.0,150.0,11684700.0,148.0,11528700.0,124.0,0.0,69.0,69.0,55.0,28.0
565.0,RAJASTHAN,Hanumangarh,15085.0,13705.0,649.0,15069.0,3.0,6.0,7959.0,1.0,1.0,7949.0,11.0,7960.0,4700.0,7696.0,3.0,208.0,7597.0,588559320.0,7315.0,566881740.0,9518.0,841.0,5856.0,5166.0,2821.0,166.0
566.0,RAJASTHAN,Jaipur,47943.0,42885.0,2795.0,47869.0,24.0,21.0,28039.0,32.0,2653.0,27745.0,326.0,28071.0,11485.0,27339.0,18.0,365.0,26684.0,2084762910.0,25274.0,1974776190.0,23172.0,1863.0,14325.0,12543.0,6984.0,1116.0
567.0,RAJASTHAN,Jaipur Gramin,206.0,74.0,91.0,206.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,24.0,11.0,23.0,0.0,0.0,23.0,1784190.0,23.0,1784190.0,23.0,0.0,15.0,14.0,8.0,18.0
568.0,RAJASTHAN,Jaisalmer,746.0,526.0,123.0,728.0,7.0,1.0,271.0,0.0,0.0,271.0,0.0,271.0,106.0,265.0,1.0,4.0,262.0,20433750.0,251.0,19575750.0,274.0,22.0,178.0,161.0,74.0,24.0
569.0,RAJASTHAN,JALORE,2994.0,2374.0,390.0,2973.0,10.0,1.0,1226.0,0.0,0.0,1220.0,6.0,1226.0,702.0,1162.0,0.0,57.0,1128.0,87895170.0,1076.0,83853930.0,1432.0,111.0,881.0,802.0,440.0,72.0
570.0,RAJASTHAN,Jhalawar,2075.0,1713.0,234.0,2061.0,2.0,2.0,1027.0,0.0,0.0,1027.0,0.0,1027.0,581.0,984.0,2.0,40.0,970.0,75635340.0,894.0,69709140.0,1121.0,99.0,777.0,680.0,245.0,49.0
571.0,RAJASTHAN,JHUNJHUNU,12984.0,11124.0,456.0,12959.0,0.0,7.0,6300.0,0.0,0.0,6281.0,19.0,6300.0,3429.0,6031.0,2.0,138.0,5897.0,458370090.0,5610.0,436168890.0,7120.0,813.0,4376.0,3879.0,1931.0,573.0
572.0,RAJASTHAN,Jodhpur,13873.0,11755.0,981.0,13765.0,22.0,22.0,7606.0,3.0,197.0,7531.0,78.0,7609.0,3080.0,7391.0,2.0,192.0,7313.0,569605020.0,7080.0,551538270.0,6163.0,616.0,4146.0,3642.0,1401.0,406.0
573.0,RAJASTHAN,Jodhpur Gramin,67.0,17.0,2.0,65.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,234000.0,3.0,234000.0,9.0,1.0,6.0,4.0,2.0,2.0
574.0,RAJASTHAN,Karauli,1157.0,860.0,95.0,1146.0,0.0,4.0,465.0,0.0,0.0,465.0,0.0,465.0,161.0,440.0,2.0,19.0,431.0,33496650.0,400.0,31078650.0,442.0,58.0,206.0,166.0,178.0,49.0
575.0,RAJASTHAN,Kekri,508.0,402.0,92.0,443.0,0.0,65.0,293.0,0.0,0.0,292.0,1.0,293.0,152.0,293.0,0.0,0.0,292.0,22771500.0,290.0,22615500.0,229.0,1.0,177.0,166.0,51.0,25.0
576.0,RAJASTHAN,Khairthal-Tijara,475.0,404.0,24.0,474.0,1.0,0.0,157.0,0.0,0.0,155.0,2.0,157.0,79.0,149.0,0.0,6.0,142.0,11057190.0,108.0,8405190.0,236.0,52.0,130.0,104.0,54.0,39.0
577.0,RAJASTHAN,Kota,8144.0,7343.0,345.0,8127.0,0.0,13.0,5001.0,1.0,60.0,4975.0,27.0,5002.0,2147.0,4532.0,0.0,367.0,4434.0,345513210.0,4206.0,327747570.0,4055.0,358.0,2675.0,2321.0,1022.0,232.0
578.0,RAJASTHAN,Kotputli-Behror,2599.0,1876.0,457.0,2586.0,0.0,10.0,948.0,0.0,0.0,946.0,2.0,948.0,268.0,890.0,1.0,54.0,883.0,68179380.0,825.0,63791820.0,813.0,154.0,388.0,318.0,271.0,67.0
579.0,RAJASTHAN,Nagaur,3205.0,2643.0,218.0,3183.0,3.0,2.0,1743.0,0.0,0.0,1741.0,2.0,1743.0,630.0,1714.0,2.0,15.0,1705.0,132838080.0,1651.0,128626080.0,1214.0,144.0,771.0,666.0,299.0,230.0
580.0,RAJASTHAN,Neem Ka Thana,403.0,308.0,80.0,399.0,1.0,2.0,214.0,0.0,0.0,214.0,0.0,214.0,50.0,212.0,0.0,1.0,212.0,16507470.0,212.0,16507470.0,123.0,0.0,65.0,59.0,58.0,31.0
581.0,RAJASTHAN,Pali,5871.0,5051.0,429.0,5833.0,17.0,7.0,2696.0,0.0,0.0,2689.0,7.0,2696.0,1585.0,2599.0,2.0,63.0,2523.0,196437870.0,2403.0,187090470.0,3305.0,312.0,2157.0,1914.0,836.0,113.0
582.0,RAJASTHAN,Phalodi,1124.0,473.0,373.0,1115.0,6.0,2.0,201.0,0.0,0.0,201.0,0.0,201.0,114.0,195.0,0.0,5.0,194.0,15104280.0,187.0,14560080.0,267.0,19.0,151.0,135.0,97.0,48.0
583.0,RAJASTHAN,Pratapgarh,3038.0,2547.0,97.0,3026.0,0.0,5.0,1007.0,0.0,0.0,1007.0,0.0,1007.0,393.0,987.0,0.0,19.0,970.0,75481920.0,923.0,71815920.0,744.0,57.0,523.0,462.0,164.0,36.0
584.0,RAJASTHAN,Rajsamand,2896.0,2457.0,233.0,2877.0,2.0,13.0,1419.0,0.0,0.0,1419.0,0.0,1419.0,861.0,1381.0,1.0,31.0,1352.0,105419100.0,1293.0,100821150.0,1679.0,104.0,1179.0,1085.0,396.0,140.0
585.0,RAJASTHAN,Salumbar,463.0,292.0,29.0,463.0,0.0,0.0,159.0,0.0,0.0,154.0,5.0,159.0,101.0,148.0,1.0,8.0,148.0,11540400.0,145.0,11306400.0,199.0,22.0,127.0,117.0,50.0,22.0
586.0,RAJASTHAN,Sanchor,482.0,352.0,116.0,474.0,2.0,0.0,151.0,0.0,0.0,151.0,0.0,151.0,27.0,143.0,0.0,5.0,140.0,10920000.0,136.0,10608000.0,60.0,1.0,33.0,31.0,26.0,13.0
587.0,RAJASTHAN,Sawai Madhopur,5790.0,1815.0,226.0,5778.0,3.0,1.0,988.0,0.0,0.0,980.0,8.0,988.0,373.0,974.0,0.0,13.0,961.0,74922000.0,895.0,69774000.0,817.0,77.0,508.0,442.0,232.0,144.0
588.0,RAJASTHAN,Shahpura,325.0,301.0,19.0,325.0,0.0,0.0,199.0,0.0,0.0,199.0,0.0,199.0,32.0,195.0,1.0,2.0,194.0,14817420.0,190.0,14583420.0,79.0,1.0,40.0,40.0,38.0,18.0
589.0,RAJASTHAN,Sikar,15997.0,14323.0,618.0,15954.0,8.0,26.0,8140.0,0.0,0.0,8099.0,41.0,8140.0,3830.0,7818.0,7.0,96.0,7672.0,597229200.0,7332.0,570850050.0,8671.0,898.0,5081.0,4486.0,2692.0,490.0
590.0,RAJASTHAN,Sirohi,2196.0,1737.0,352.0,2188.0,5.0,1.0,1293.0,0.0,0.0,1292.0,1.0,1293.0,690.0,1244.0,0.0,43.0,1223.0,95166300.0,1166.0,90720300.0,975.0,39.0,787.0,732.0,149.0,78.0
591.0,RAJASTHAN,Tonk,3330.0,2125.0,602.0,3311.0,3.0,7.0,1019.0,0.0,0.0,1019.0,0.0,1019.0,453.0,942.0,5.0,56.0,937.0,72971790.0,901.0,70167570.0,1201.0,170.0,631.0,557.0,400.0,218.0
592.0,RAJASTHAN,Udaipur,10536.0,9115.0,724.0,10484.0,4.0,36.0,6915.0,12.0,831.0,6899.0,28.0,6927.0,2222.0,6727.0,2.0,142.0,6624.0,521796900.0,6454.0,508543110.0,3855.0,273.0,2778.0,2519.0,804.0,149.0
593.0,SIKKIM,Gangtok,70.0,34.0,9.0,67.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,3.0,12.0,0.0,1.0,12.0,980430.0,12.0,980430.0,7.0,0.0,5.0,4.0,2.0,2.0
594.0,SIKKIM,Gyalshing,82.0,20.0,3.0,77.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,70356.0,1.0,70356.0,0.0,0.0,0.0,0.0,0.0,2.0
595.0,SIKKIM,Mangan,7.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
596.0,SIKKIM,Namchi,39.0,29.0,4.0,37.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,7.0,1.0,3.0,0.0,4.0,3.0,257400.0,3.0,257400.0,9.0,2.0,3.0,2.0,4.0,2.0
597.0,SIKKIM,Pakyong,34.0,24.0,6.0,31.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,171600.0,2.0,171600.0,9.0,5.0,3.0,2.0,1.0,1.0
598.0,SIKKIM,Soreng,31.0,5.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,85800.0,1.0,85800.0,1.0,0.0,1.0,1.0,0.0,1.0
599.0,TAMIL NADU,Ariyalur,197.0,179.0,12.0,196.0,0.0,0.0,143.0,0.0,0.0,143.0,0.0,143.0,41.0,139.0,0.0,2.0,138.0,10369440.0,138.0,10369440.0,70.0,4.0,43.0,40.0,23.0,45.0
600.0,TAMIL NADU,CHENGALPATTU,5025.0,4745.0,147.0,4990.0,0.0,30.0,3970.0,26.0,2355.0,3987.0,9.0,3996.0,725.0,3845.0,6.0,118.0,3793.0,295440390.0,3704.0,286873140.0,1226.0,81.0,837.0,727.0,308.0,391.0
601.0,TAMIL NADU,Chennai,7200.0,6842.0,173.0,7173.0,0.0,25.0,5903.0,93.0,2192.0,5986.0,10.0,5996.0,685.0,5750.0,1.0,187.0,5677.0,432383622.0,5531.0,421319892.0,1175.0,76.0,773.0,677.0,326.0,444.0
602.0,TAMIL NADU,Coimbatore,8818.0,8545.0,147.0,8795.0,0.0,21.0,7456.0,77.0,3539.0,7506.0,27.0,7533.0,1274.0,7299.0,2.0,178.0,7248.0,551096070.0,7119.0,541348770.0,1968.0,109.0,1384.0,1241.0,475.0,336.0
603.0,TAMIL NADU,Cuddalore,1621.0,1538.0,50.0,1611.0,0.0,9.0,1174.0,0.0,0.0,1172.0,2.0,1174.0,437.0,1135.0,0.0,36.0,1121.0,83899530.0,1089.0,81447360.0,680.0,25.0,498.0,438.0,157.0,144.0
604.0,TAMIL NADU,Dharmapuri,629.0,586.0,25.0,622.0,0.0,6.0,459.0,0.0,0.0,458.0,1.0,459.0,193.0,450.0,1.0,8.0,447.0,33632310.0,438.0,32944710.0,284.0,9.0,214.0,194.0,61.0,48.0
605.0,TAMIL NADU,Dindigul,1091.0,1038.0,30.0,1086.0,0.0,5.0,812.0,0.0,0.0,809.0,3.0,812.0,190.0,804.0,0.0,7.0,789.0,59464440.0,767.0,57780840.0,341.0,28.0,220.0,193.0,93.0,152.0
606.0,TAMIL NADU,Erode,3281.0,3180.0,51.0,3270.0,0.0,11.0,2771.0,24.0,189.0,2794.0,1.0,2795.0,525.0,2722.0,2.0,60.0,2690.0,203529090.0,2649.0,200528760.0,794.0,20.0,580.0,521.0,194.0,213.0
607.0,TAMIL NADU,KALLAKURICHI,583.0,544.0,22.0,579.0,1.0,0.0,404.0,0.0,0.0,404.0,0.0,404.0,120.0,383.0,0.0,15.0,381.0,27951720.0,368.0,26963820.0,207.0,11.0,133.0,115.0,63.0,68.0
608.0,TAMIL NADU,Kanchipuram,2263.0,2119.0,75.0,2247.0,0.0,15.0,1769.0,6.0,84.0,1774.0,1.0,1775.0,347.0,1709.0,0.0,49.0,1690.0,128101290.0,1651.0,125141730.0,557.0,35.0,394.0,335.0,128.0,304.0
609.0,TAMIL NADU,Kanniyakumari,1534.0,1456.0,53.0,1530.0,0.0,4.0,1153.0,0.0,0.0,1153.0,0.0,1153.0,336.0,1113.0,1.0,38.0,1096.0,82331100.0,1064.0,79971840.0,555.0,40.0,386.0,317.0,129.0,117.0
610.0,TAMIL NADU,Karur,1731.0,1704.0,15.0,1729.0,0.0,2.0,1583.0,12.0,74.0,1595.0,0.0,1595.0,209.0,1567.0,0.0,19.0,1556.0,115673100.0,1521.0,113193750.0,277.0,6.0,218.0,195.0,53.0,97.0
611.0,TAMIL NADU,Krishnagiri,941.0,858.0,48.0,932.0,0.0,9.0,635.0,4.0,280.0,639.0,0.0,639.0,183.0,613.0,0.0,21.0,603.0,45252750.0,594.0,44550750.0,294.0,10.0,206.0,177.0,78.0,91.0
612.0,TAMIL NADU,Madurai,2788.0,2660.0,71.0,2777.0,0.0,11.0,2123.0,6.0,124.0,2129.0,0.0,2129.0,635.0,2023.0,1.0,92.0,2006.0,151368690.0,1946.0,146877990.0,967.0,62.0,706.0,624.0,199.0,211.0
613.0,TAMIL NADU,Mayiladuthurai,401.0,375.0,14.0,400.0,0.0,1.0,290.0,0.0,0.0,290.0,0.0,290.0,90.0,280.0,0.0,10.0,273.0,20405430.0,269.0,20160450.0,153.0,7.0,112.0,93.0,34.0,74.0
614.0,TAMIL NADU,Nagapattinam,319.0,304.0,12.0,319.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,210.0,75.0,199.0,0.0,10.0,193.0,14665200.0,189.0,14367600.0,144.0,8.0,89.0,77.0,47.0,47.0
